audit_tags,code,expire_date,fill_reason,order_id,parameter_set_id,setup_id,signal_date,status,tail_path
[],300698,2025-07-11,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-a0fc5d838b484db01fc6,s6ps-71bdb4dbb9c5c096,s6setup-6668ff7ac7cef8a955df,2025-07-08,CANCELLED,BOX
[],300706,2025-08-28,FILLED_FROZEN_PLAN,s6order-efd7ba7d523697227297,s6ps-71bdb4dbb9c5c096,s6setup-4a4c09b4357671ae65c4,2025-08-25,FILLED,BOX
[],300708,2025-01-27,FILLED_FROZEN_PLAN,s6order-95c181b639261d61ef6c,s6ps-71bdb4dbb9c5c096,s6setup-0a630f7143c7c44f29df,2025-01-22,FILLED,ORIGINAL
[],300708,2025-02-05,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-ec85090f2bd186fe28e9,s6ps-71bdb4dbb9c5c096,s6setup-819b55c44b879628da21,2025-01-23,CANCELLED,BOX
[],300723,2025-05-09,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-509dd6b082697029bcaf,s6ps-71bdb4dbb9c5c096,s6setup-9e030ba86f6a41585748,2025-05-06,CANCELLED,BOTH
[],300748,2025-08-11,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-1a1fb197103697ed833c,s6ps-71bdb4dbb9c5c096,s6setup-9975ce350760b02d6940,2025-08-06,CANCELLED,BOX
[],300748,2025-08-12,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-1440aab0fbf7804743cc,s6ps-71bdb4dbb9c5c096,s6setup-328e9be037b690700a4d,2025-08-07,CANCELLED,BOX
[],300748,2025-09-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-e42eeb8a5dc91ff47fc5,s6ps-71bdb4dbb9c5c096,s6setup-318e120c4e48ebd32066,2025-09-11,CANCELLED,BOX
[],300751,2025-12-31,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-49dec67aeb432726306f,s6ps-71bdb4dbb9c5c096,s6setup-de4002f9b5390100f0b3,2025-12-26,CANCELLED,BOX
[],300772,2025-09-30,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-a4fc2ee73ff8adff4a3f,s6ps-71bdb4dbb9c5c096,s6setup-7ab0e59e9fb2a5694aa0,2025-09-25,CANCELLED,BOX
[],300773,2025-07-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-f0c504ad4ee76f649193,s6ps-71bdb4dbb9c5c096,s6setup-0015f29d48d62fab711c,2025-07-09,CANCELLED,ORIGINAL
[],300773,2025-07-15,FILLED_FROZEN_PLAN,s6order-ff83147ae842d38e3e42,s6ps-71bdb4dbb9c5c096,s6setup-18c214f5be17e716b179,2025-07-10,FILLED,ORIGINAL
[],300777,2025-03-25,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-741c74db46a365e6930a,s6ps-71bdb4dbb9c5c096,s6setup-87dda88ed4214ac5df61,2025-03-20,CANCELLED,BOX
[],300781,2024-04-03,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-4737e674b26d2ba727c2,s6ps-71bdb4dbb9c5c096,s6setup-6d464b8c5b5936e80a75,2024-03-29,CANCELLED,BOTH
[],300790,2025-09-29,FILLED_FROZEN_PLAN,s6order-4bc5c087e32055c2f86f,s6ps-71bdb4dbb9c5c096,s6setup-9b48a0dfdfd7ea144be2,2025-09-24,FILLED,BOX
[],300811,2025-09-15,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-d7ce26f19ddaf16cd78d,s6ps-71bdb4dbb9c5c096,s6setup-acc775790aca3c3a5d2d,2025-09-10,CANCELLED,BOX
[],300814,2025-11-21,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-7191888b740421fd77c6,s6ps-71bdb4dbb9c5c096,s6setup-c8e2a112f1ee166b60ab,2025-11-18,CANCELLED,BOX
[],300835,2025-08-19,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-66ea7468bdc0b3a7e4f7,s6ps-71bdb4dbb9c5c096,s6setup-e47593b0fd6194b50ca0,2025-08-14,CANCELLED,BOTH
[],300835,2025-08-20,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-757fd5c63aa1c9fec915,s6ps-71bdb4dbb9c5c096,s6setup-b89e78056c5700207419,2025-08-15,CANCELLED,BOTH
[],300841,2025-08-28,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-32d1d6991505d9b57176,s6ps-71bdb4dbb9c5c096,s6setup-f9aafabe9de946751f25,2025-08-25,CANCELLED,BOX
[],300843,2025-09-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-2cac0102063fc2fc6da8,s6ps-71bdb4dbb9c5c096,s6setup-effbbcfbd9f6a9ade213,2025-09-11,CANCELLED,BOTH
[],300875,2025-08-28,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-f5c2467ff20284657ec0,s6ps-71bdb4dbb9c5c096,s6setup-54b2ea3088df36967b33,2025-08-25,CANCELLED,BOX
[],300875,2025-08-29,FILLED_FROZEN_PLAN,s6order-9906a22af4d2a5c4a64d,s6ps-71bdb4dbb9c5c096,s6setup-97303033618698e750c3,2025-08-26,FILLED,BOX
[],300885,2025-08-28,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-ffc6fb75ec0ff55d1776,s6ps-71bdb4dbb9c5c096,s6setup-11ab2c2201d43b0e3059,2025-08-25,CANCELLED,BOX
[],300905,2024-05-29,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-91c42949be794e4b2f30,s6ps-71bdb4dbb9c5c096,s6setup-e3682b4553abadfcc3e3,2024-05-24,CANCELLED,BOX
[],300913,2025-01-17,FILLED_FROZEN_PLAN,s6order-c222a0c308f4113de3ab,s6ps-71bdb4dbb9c5c096,s6setup-e8eb38b1be1b6db794ca,2025-01-14,FILLED,BOX
[],300953,2025-10-09,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-bc7cc7a4b7c3faa67abe,s6ps-71bdb4dbb9c5c096,s6setup-1e6cb85e40e24aac5c88,2025-09-26,CANCELLED,BOTH
[],300953,2025-10-15,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-7c6088070223ea9bf888,s6ps-71bdb4dbb9c5c096,s6setup-58797812908225647959,2025-10-10,CANCELLED,BOX
[],300990,2025-09-25,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-766586442eeff240a5fa,s6ps-71bdb4dbb9c5c096,s6setup-f8900fead8840a342b0e,2025-09-22,CANCELLED,BOX
[],300990,2025-09-26,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-97ed57a93ff049220983,s6ps-71bdb4dbb9c5c096,s6setup-f4d7e7ab7d7a245c87eb,2025-09-23,CANCELLED,BOX
[],300996,2025-02-27,FILLED_FROZEN_PLAN,s6order-c60baeacfcc455d64f05,s6ps-71bdb4dbb9c5c096,s6setup-ff32c26aba8602316103,2025-02-24,FILLED,BOX
[],301095,2025-09-03,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-07b4837f53faaab718e8,s6ps-71bdb4dbb9c5c096,s6setup-ec4268cdb3ff4d155204,2025-08-29,CANCELLED,BOX
[],301101,2025-03-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-a7829634c53f672555f7,s6ps-71bdb4dbb9c5c096,s6setup-0ba7938bc0abd5c5e782,2025-03-10,CANCELLED,BOX
[],301101,2025-03-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-dae819b32d6c0fdd0cca,s6ps-71bdb4dbb9c5c096,s6setup-d02b318eb42f11265766,2025-03-11,CANCELLED,BOX
[],301165,2025-09-16,FILLED_FROZEN_PLAN,s6order-d334f489bb58a36ea870,s6ps-71bdb4dbb9c5c096,s6setup-bbe02001b6d47dcd3cec,2025-09-11,FILLED,BOTH
[],301171,2025-08-21,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-001732af93dda09c903e,s6ps-71bdb4dbb9c5c096,s6setup-cb986978ba5cf3fa7353,2025-08-18,CANCELLED,BOX
[],301183,2025-09-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-ba158d77c46a66f9069e,s6ps-71bdb4dbb9c5c096,s6setup-68177011c742dd19c388,2025-09-11,CANCELLED,BOX
[],301183,2025-09-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-7a28d55d42b1ce4d0900,s6ps-71bdb4dbb9c5c096,s6setup-897cf575f97aeec832c3,2025-09-15,CANCELLED,BOX
[],301200,2025-11-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-cdd9488c12d17fc49831,s6ps-71bdb4dbb9c5c096,s6setup-5c258545cef2aab3123a,2025-11-10,CANCELLED,BOX
[],301200,2025-11-14,FILLED_FROZEN_PLAN,s6order-083e13ce275af48950f5,s6ps-71bdb4dbb9c5c096,s6setup-2c4bbb328f5078d10720,2025-11-11,FILLED,BOX
[],301200,2025-11-17,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-8904c9954c1d76723cbb,s6ps-71bdb4dbb9c5c096,s6setup-245cc89f55559d51894e,2025-11-12,CANCELLED,BOX
[],301200,2025-11-18,FILLED_FROZEN_PLAN,s6order-397cd733e2d3a8372226,s6ps-71bdb4dbb9c5c096,s6setup-92817d821589cb844253,2025-11-13,FILLED,BOTH
[],301205,2025-07-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-199d5c8c4525c28c1561,s6ps-71bdb4dbb9c5c096,s6setup-60999f27e1235d996029,2025-07-15,CANCELLED,BOX
[],301205,2025-08-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-a2d1c0e703fc31a42ff2,s6ps-71bdb4dbb9c5c096,s6setup-808964121f9c9756fb5d,2025-08-13,CANCELLED,BOX
[],301217,2025-09-08,FILLED_FROZEN_PLAN,s6order-7a97a9ede4440aedf6d5,s6ps-71bdb4dbb9c5c096,s6setup-de70759c7759d1a5514d,2025-09-03,FILLED,BOX
[],301238,2025-03-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-c4503eae7a44678c48e6,s6ps-71bdb4dbb9c5c096,s6setup-a55e4077befdc09afb7c,2025-03-11,CANCELLED,BOX
[],301357,2025-08-29,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-46525d7794b00f6d471e,s6ps-71bdb4dbb9c5c096,s6setup-08c6aa33048d16225b93,2025-08-26,CANCELLED,BOX
[],301366,2025-03-19,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-9c048ce6e3afbd676d6b,s6ps-71bdb4dbb9c5c096,s6setup-c2d6ec268f5e54942e10,2025-03-14,CANCELLED,BOX
[],301366,2025-03-21,FILLED_FROZEN_PLAN,s6order-fae8a7d483378258d031,s6ps-71bdb4dbb9c5c096,s6setup-f2c21ec13534c8a120c7,2025-03-18,FILLED,BOX
[],301366,2025-03-24,FILLED_FROZEN_PLAN,s6order-9f2c8d901211ce2d7984,s6ps-71bdb4dbb9c5c096,s6setup-4cff7363a5202c52d1d8,2025-03-19,FILLED,BOX
[],301389,2025-07-30,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-87e5a64df89f1e6f5c8c,s6ps-71bdb4dbb9c5c096,s6setup-5a07dec4b31cd092b84c,2025-07-25,CANCELLED,BOX
[],301389,2025-08-27,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-92ff551d6b76350f2aca,s6ps-71bdb4dbb9c5c096,s6setup-a6837231cfdf54aa08e7,2025-08-22,CANCELLED,BOX
[],301389,2025-08-28,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-2754d789a29ec5928026,s6ps-71bdb4dbb9c5c096,s6setup-c4db0ea54a9916e2ca2f,2025-08-25,CANCELLED,BOX
[],301389,2025-08-29,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-ea3e810ff07ff768f6d3,s6ps-71bdb4dbb9c5c096,s6setup-412d7a24e21a48d36b65,2025-08-26,CANCELLED,BOX
[],301486,2025-09-23,FILLED_FROZEN_PLAN,s6order-d20f878dad7e332b329a,s6ps-71bdb4dbb9c5c096,s6setup-a791e260f9aac882d8f0,2025-09-18,FILLED,BOX
[],600010,2025-08-18,FILLED_FROZEN_PLAN,s6order-852e4d18575dd77c289a,s6ps-71bdb4dbb9c5c096,s6setup-4fe377f3079b4d40efa0,2025-08-13,FILLED,BOTH
[],600021,2025-11-18,FILLED_FROZEN_PLAN,s6order-8702ed46627ac204a97a,s6ps-71bdb4dbb9c5c096,s6setup-c43b5710ab76eac9ed6c,2025-11-13,FILLED,BOX
[],600050,2025-03-12,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-8991a11250b1d4298389,s6ps-71bdb4dbb9c5c096,s6setup-e89f63f93fe93e81fc1e,2025-03-07,CANCELLED,BOX
[],600089,2025-10-31,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-89ca438fd0f988141eec,s6ps-71bdb4dbb9c5c096,s6setup-425269feeefcb6ffd33a,2025-10-28,CANCELLED,BOX
[],600095,2025-07-23,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-629e09fd88369388e2ce,s6ps-71bdb4dbb9c5c096,s6setup-e1d85bbb7310d7c7de05,2025-07-18,CANCELLED,BOTH
[],600095,2025-07-24,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-2a45c1b9cc55e7333514,s6ps-71bdb4dbb9c5c096,s6setup-24ebde40885e351460b5,2025-07-21,CANCELLED,BOX
[],600105,2025-06-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-436a1626e13cf5fcd464,s6ps-71bdb4dbb9c5c096,s6setup-5b27f659dd0e230e2a52,2025-06-10,CANCELLED,BOX
[],600105,2025-06-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-deb209e98309b7bc23d6,s6ps-71bdb4dbb9c5c096,s6setup-c3731ceba7c31c7b38ea,2025-06-11,CANCELLED,BOX
[],600105,2025-09-19,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-b7a4f1047010a71fec03,s6ps-71bdb4dbb9c5c096,s6setup-efdebdc927d1177541a4,2025-09-16,CANCELLED,ORIGINAL
[],600111,2025-08-19,FILLED_FROZEN_PLAN,s6order-7002bb89793d16881ff0,s6ps-71bdb4dbb9c5c096,s6setup-5190c953a4de15625bf1,2025-08-14,FILLED,BOX
[],600111,2025-08-20,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-2fbc75003843b992047e,s6ps-71bdb4dbb9c5c096,s6setup-ffda4576bf0402dfb6eb,2025-08-15,CANCELLED,BOTH
[],600111,2025-09-15,FILLED_FROZEN_PLAN,s6order-6d518bb1e889789dd8f8,s6ps-71bdb4dbb9c5c096,s6setup-24ec443b7db1f38c8092,2025-09-10,FILLED,BOX
[],600111,2025-09-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-7d8a0f5ec755f8d8357c,s6ps-71bdb4dbb9c5c096,s6setup-337d1b5067eb226db598,2025-09-11,CANCELLED,BOX
[],600111,2025-09-17,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-9bc8443c6c3498fb38ae,s6ps-71bdb4dbb9c5c096,s6setup-0c186be8dd4f4f83177e,2025-09-12,CANCELLED,BOX
[],600113,2025-09-12,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-b05da6f62aab8f6781f6,s6ps-71bdb4dbb9c5c096,s6setup-916872a47211c5f1a806,2025-09-09,CANCELLED,BOX
[],600114,2025-10-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-3761e2ddefc5729845b3,s6ps-71bdb4dbb9c5c096,s6setup-188dd61e30dad51706d0,2025-10-09,CANCELLED,BOX
[],600114,2025-10-15,CANCEL_OPEN_BELOW_BUY_ZONE,s6order-70564b98c35116db6c15,s6ps-71bdb4dbb9c5c096,s6setup-ec5d7a0d06626d19fd68,2025-10-10,CANCELLED,BOX
[],600143,2025-09-04,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-28699033a20182508578,s6ps-71bdb4dbb9c5c096,s6setup-edfdf6faacd2275dbc44,2025-09-01,CANCELLED,BOX
[],600143,2025-10-15,CANCEL_OPEN_BELOW_BUY_ZONE,s6order-c7057af034a4aee7cbd9,s6ps-71bdb4dbb9c5c096,s6setup-64401623e5c8301b2bfd,2025-10-10,CANCELLED,BOX
[],600160,2024-04-17,FILLED_FROZEN_PLAN,s6order-a25dc7ea00e1276c609f,s6ps-71bdb4dbb9c5c096,s6setup-b4db41ce30d046a12733,2024-04-12,FILLED,BOX
[],600160,2024-05-20,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-8f8c54b8aa05003575b5,s6ps-71bdb4dbb9c5c096,s6setup-7dae58f95b6b4d9a735a,2024-05-15,CANCELLED,BOTH
[],600160,2025-09-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-e73ce9f0dea495c4783a,s6ps-71bdb4dbb9c5c096,s6setup-2cb9d15ec58e0a22e661,2025-09-11,CANCELLED,BOTH
[],600178,2025-07-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-ff3b1e989b78a0d57fb7,s6ps-71bdb4dbb9c5c096,s6setup-c856df5ef579bf7f6ea2,2025-07-09,CANCELLED,BOX
[],600183,2025-02-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-a2f46638727969afb8a7,s6ps-71bdb4dbb9c5c096,s6setup-cddc9fa2ae414bb11d69,2025-02-13,CANCELLED,ORIGINAL
[],600184,2025-08-27,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-41943f1c75680eef070e,s6ps-71bdb4dbb9c5c096,s6setup-a7c11205c842d67862c0,2025-08-22,CANCELLED,BOX
[],600208,2025-09-05,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-495e56b0a1fb001c780c,s6ps-71bdb4dbb9c5c096,s6setup-58ca7e3a74ab63f1ed03,2025-09-02,CANCELLED,BOX
[],600208,2025-09-08,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-e711d018af1ae03267b3,s6ps-71bdb4dbb9c5c096,s6setup-0ae7fb503de1b253a957,2025-09-03,CANCELLED,BOTH
[],600219,2025-11-25,FILLED_FROZEN_PLAN,s6order-11b9aed847ff886fde5d,s6ps-71bdb4dbb9c5c096,s6setup-1edbe47983f8bd23b9e9,2025-11-20,FILLED,BOX
[],600259,2025-08-12,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-38a575c3d329f963cdc9,s6ps-71bdb4dbb9c5c096,s6setup-2508bba0041718732b85,2025-08-07,CANCELLED,BOX
[],600267,2025-08-01,FILLED_FROZEN_PLAN,s6order-19117e9f77a4e9220c94,s6ps-71bdb4dbb9c5c096,s6setup-26c625d3baf9fe440cdf,2025-07-29,FILLED,BOX
[],600276,2025-09-30,FILLED_FROZEN_PLAN,s6order-f60ca035ef9fdf7e7199,s6ps-71bdb4dbb9c5c096,s6setup-a62f87e4b34911f97b44,2025-09-25,FILLED,BOX
[],600292,2024-12-19,FILLED_FROZEN_PLAN,s6order-516cd122fe446c984c26,s6ps-71bdb4dbb9c5c096,s6setup-6e3280140834bf327467,2024-12-16,FILLED,BOX
[],600326,2024-11-06,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-bdd66c30dbc7c497ce71,s6ps-71bdb4dbb9c5c096,s6setup-f5d42d94a6ae9189bdc1,2024-11-01,CANCELLED,BOX
[],600353,2025-07-02,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-9276767e514e0fb957fc,s6ps-71bdb4dbb9c5c096,s6setup-515d78758d504540b297,2025-06-27,CANCELLED,BOTH
[],600353,2025-07-03,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-94b7463351829abf12cc,s6ps-71bdb4dbb9c5c096,s6setup-ed62b8948c41e192b4a6,2025-06-30,CANCELLED,BOX
[],600362,2025-09-30,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-a31772f306f72b856a8c,s6ps-71bdb4dbb9c5c096,s6setup-45ac314161c5cdbd49ed,2025-09-25,CANCELLED,BOX
[],600362,2025-10-29,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-1eddee74d71da5816d10,s6ps-71bdb4dbb9c5c096,s6setup-5f9d2b49198822facc04,2025-10-24,CANCELLED,BOX
[],600392,2025-07-03,FILLED_FROZEN_PLAN,s6order-31fde5b624087d95910b,s6ps-71bdb4dbb9c5c096,s6setup-ce4b7ca71cf102533f26,2025-06-30,FILLED,BOX
[],600418,2025-08-14,FILLED_FROZEN_PLAN,s6order-fb2a91a11b200f44f3eb,s6ps-71bdb4dbb9c5c096,s6setup-1bc395233ee8e4509cec,2025-08-11,FILLED,BOX
[],600489,2025-10-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-3811cd6dfb2889b2e7b2,s6ps-71bdb4dbb9c5c096,s6setup-6df7b0e8295664e5943a,2025-09-30,CANCELLED,ORIGINAL
[],600490,2025-10-31,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-8a66424ec2b811a09390,s6ps-71bdb4dbb9c5c096,s6setup-a8f6e5e527714bb7679c,2025-10-28,CANCELLED,BOX
[],600490,2025-11-03,FILLED_FROZEN_PLAN,s6order-28293d5e8bc324f551fb,s6ps-71bdb4dbb9c5c096,s6setup-5ca17db33f87b3b76412,2025-10-29,FILLED,BOX
[],600515,2025-11-20,FILLED_FROZEN_PLAN,s6order-7a72f4b5d9029590452a,s6ps-71bdb4dbb9c5c096,s6setup-7520b9018ef27977fe3b,2025-11-17,FILLED,BOX
[],600528,2025-08-12,FILLED_FROZEN_PLAN,s6order-2e4f4ad8dcf41f4dfc70,s6ps-71bdb4dbb9c5c096,s6setup-683dc450a5cedcef3079,2025-08-07,FILLED,BOX
[],600549,2025-11-18,FILLED_FROZEN_PLAN,s6order-cab6f8c605e170a14009,s6ps-71bdb4dbb9c5c096,s6setup-12d2a0ea20e38cbc1534,2025-11-13,FILLED,BOX
[],600550,2025-06-13,FILLED_FROZEN_PLAN,s6order-d03b1d58cede051c3f65,s6ps-71bdb4dbb9c5c096,s6setup-b495a3465d15fcca0340,2025-06-10,FILLED,BOTH
[],600570,2025-07-22,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-470283b140a526633706,s6ps-71bdb4dbb9c5c096,s6setup-55b2b162e36dd510d64d,2025-07-17,CANCELLED,BOTH
[],600577,2025-10-30,FILLED_FROZEN_PLAN,s6order-28bd881380879ff71a42,s6ps-71bdb4dbb9c5c096,s6setup-03e742594afed14a3aac,2025-10-27,FILLED,BOX
[],600592,2025-06-03,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-4d68733b6d8513fc7c1a,s6ps-71bdb4dbb9c5c096,s6setup-24cc6f1502a0a5d823a2,2025-05-28,CANCELLED,BOX
[],600595,2025-11-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-4d58bd44139416612c5e,s6ps-71bdb4dbb9c5c096,s6setup-d9c8c9a667f9d8ffe73e,2025-11-13,CANCELLED,BOX
[],600595,2025-11-19,FILLED_FROZEN_PLAN,s6order-03eac6d95d8fa7c2bc31,s6ps-71bdb4dbb9c5c096,s6setup-100f5c3cd4f69e5ae4f6,2025-11-14,FILLED,BOX
[],600595,2025-12-24,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-6b5819cac9fad6cb475f,s6ps-71bdb4dbb9c5c096,s6setup-f3935661ee13128c84e2,2025-12-19,CANCELLED,BOX
[],600601,2024-11-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-5ed6a9bd88c5d45d94da,s6ps-71bdb4dbb9c5c096,s6setup-c71dd5ec51bf443d781a,2024-11-08,CANCELLED,BOTH
[],600601,2024-11-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-0b9c619526df8901ef2a,s6ps-71bdb4dbb9c5c096,s6setup-9527045a2e8004b92a72,2024-11-11,CANCELLED,BOTH
[],600601,2024-12-23,FILLED_FROZEN_PLAN,s6order-94937a1f297a3b219df6,s6ps-71bdb4dbb9c5c096,s6setup-c456d52e3d99d7b05be2,2024-12-18,FILLED,BOX
[],600601,2025-02-14,FILLED_FROZEN_PLAN,s6order-a306fdb42b6ef46de689,s6ps-71bdb4dbb9c5c096,s6setup-f532cfcef1961d07d7a5,2025-02-11,FILLED,BOX
[],600629,2025-08-27,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-28628a990ecb540d02a7,s6ps-71bdb4dbb9c5c096,s6setup-9b4aa7e551d0adac65f9,2025-08-22,CANCELLED,BOX
[],600660,2025-09-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-9d7902f1bf8bef3d51a9,s6ps-71bdb4dbb9c5c096,s6setup-8285309b61cb1f1643c8,2025-09-11,CANCELLED,BOTH
[],600660,2025-09-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-1b72c2c88cbb7ed613ed,s6ps-71bdb4dbb9c5c096,s6setup-11d9dcd7650cc1ca2b80,2025-09-15,CANCELLED,BOTH
[],600660,2025-09-19,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-8e2e07d4d80c46bd3233,s6ps-71bdb4dbb9c5c096,s6setup-8f823c12a7c6507cfb0b,2025-09-16,CANCELLED,BOTH
[],600666,2025-07-21,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-851f350e2da1fb01198b,s6ps-71bdb4dbb9c5c096,s6setup-4a1258ac2843d19b3f32,2025-07-16,CANCELLED,BOX
[],600698,2025-08-01,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-1354e354ce4ab68ddb3d,s6ps-71bdb4dbb9c5c096,s6setup-4f3f2cc081b7d9f2d7f2,2025-07-29,CANCELLED,BOTH
[],600728,2025-09-12,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-aa77b8d8ebedf47bb4c5,s6ps-71bdb4dbb9c5c096,s6setup-a9f50975f20ed58922b0,2025-09-09,CANCELLED,BOX
[],600737,2025-12-03,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-02a8d557e2dd10420d4f,s6ps-71bdb4dbb9c5c096,s6setup-3bee24a85bdaab6ae92d,2025-11-28,CANCELLED,BOX
[],600737,2025-12-04,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-7fa7e6459cb4254fc100,s6ps-71bdb4dbb9c5c096,s6setup-4874f73198b3cb2bf11a,2025-12-01,CANCELLED,BOX
[],600751,2025-08-08,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-7858cfad73944dd50c12,s6ps-71bdb4dbb9c5c096,s6setup-c9a7c7446fa693b596db,2025-08-05,CANCELLED,BOTH
[],600776,2024-12-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-81506f4a9d5ce0e32441,s6ps-71bdb4dbb9c5c096,s6setup-2d0fcc865c125bc42520,2024-12-11,CANCELLED,BOTH
[],600801,2025-08-12,FILLED_FROZEN_PLAN,s6order-e6b5383da753b7a957f2,s6ps-71bdb4dbb9c5c096,s6setup-19ce1de975b65f1252f1,2025-08-07,FILLED,BOX
[],600815,2025-12-04,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-2775ad565880141d4ce8,s6ps-71bdb4dbb9c5c096,s6setup-abddcf8ce10784f22653,2025-12-01,CANCELLED,BOX
[],600843,2024-11-19,FILLED_FROZEN_PLAN,s6order-5ed0c804a7579719c5d8,s6ps-71bdb4dbb9c5c096,s6setup-85db4a2ab7750e044af3,2024-11-14,FILLED,BOX
[],600875,2025-08-11,FILLED_FROZEN_PLAN,s6order-94a5952698de0cdbbc30,s6ps-71bdb4dbb9c5c096,s6setup-93eb128ab6ce4fc6345b,2025-08-06,FILLED,BOX
[],600875,2025-08-14,FILLED_FROZEN_PLAN,s6order-9983949e45e9e96bcba7,s6ps-71bdb4dbb9c5c096,s6setup-fdc17521e378be474b4a,2025-08-11,FILLED,BOTH
