box_quality_tag,box_status,candidate_type,code,commission,compact_kline_pass,entry_date,entry_price,exit_date,exit_price,exit_reason,intraday_stop_breach,net_profit,net_return,parameter_set_id,r_multiple,setup_id,signal_date,slippage,stop_loss_price,tail_path,tax,total_score,trade_id
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,300706,10.0,False,2025-08-26,45.12508,2025-09-02,40.54941,STOP,False,-469.680153,-0.10408406,s6ps-71bdb4dbb9c5c096,-1.00895,s6setup-4a4c09b4357671ae65c4,2025-08-25,0.085674,40.59,BOX,2.113145,71,s6trade-94c956a57b0c7074bc27
NONE,BOX_FORMING,KEY_CANDIDATE,300708,10.0,False,2025-01-23,13.67366,2025-02-28,12.55743,STOP,False,-122.277101,-0.08942529,s6ps-71bdb4dbb9c5c096,-1.011389,s6setup-0a630f7143c7c44f29df,2025-01-22,0.026231,12.57,ORIGINAL,0.654103,76,s6trade-dbb73c4d64c3aa1c8711
NONE,BOX_FORMING,KEY_CANDIDATE,300773,10.0,False,2025-07-11,29.01899,2025-07-31,26.5734,STOP,False,-255.943255,-0.08819854,s6ps-71bdb4dbb9c5c096,-1.010996,s6setup-18c214f5be17e716b179,2025-07-10,0.055592,26.6,ORIGINAL,1.384262,77,s6trade-40092e80601c3a2a3af1
NONE,BOX_STABLE,WATCH_CANDIDATE,300790,10.0,False,2025-09-25,23.317294,2025-09-29,22.01796,STOP,False,-141.079632,-0.06050429,s6ps-71bdb4dbb9c5c096,-1.017255,s6setup-9b48a0dfdfd7ea144be2,2025-09-24,0.045335,22.04,BOX,1.1462329999999998,61,s6trade-c793513ac04ed68a2347
NONE,BOX_BREAKOUT_READY,KEY_CANDIDATE,300875,10.0,False,2025-08-27,57.057,2025-08-28,51.5484,STOP,False,-563.545998,-0.09876895,s6ps-71bdb4dbb9c5c096,-1.009456,s6setup-97303033618698e750c3,2025-08-26,0.108605,51.6,BOX,2.686025,77,s6trade-0b535c770b6bfe700a3e
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,300913,10.0,False,2025-01-15,58.5585,2025-01-17,52.49745,STOP,False,-618.840899,-0.10567909,s6ps-71bdb4dbb9c5c096,-1.008746,s6setup-e8eb38b1be1b6db794ca,2025-01-14,0.111056,52.55,BOX,2.735928,73,s6trade-e077d39a2dcb95ccabef
BOX_COMPACT_READY,BOX_SUPPORT_READY,KEY_CANDIDATE,300996,10.0,True,2025-02-25,26.3263,2025-02-27,24.88509,STOP,False,-155.41647,-0.05903468,s6ps-71bdb4dbb9c5c096,-1.017588,s6setup-ff32c26aba8602316103,2025-02-24,0.051211,24.91,BOX,1.295466,79,s6trade-40b6152e59447b8e1114
NONE,BOX_BREAKOUT_READY,KEY_CANDIDATE,301165,10.0,False,2025-09-12,63.188125,2025-10-20,59.251689,MAX_HOLDING,False,-406.728628,-0.06436789,s6ps-71bdb4dbb9c5c096,-0.709507,s6setup-bbe02001b6d47dcd3cec,2025-09-11,0.12244,57.64,BOTH,3.085024,78,s6trade-aabe0cb4f6f803cdfde6
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,301200,10.0,False,2025-11-12,115.14503,2025-11-21,107.35254,STOP,False,-794.839118,-0.06902939,s6ps-71bdb4dbb9c5c096,-1.013983,s6setup-2c4bbb328f5078d10720,2025-11-11,0.222498,107.46,BOX,5.590125,67,s6trade-dca3be65e6493e6d2f95
BOX_COMPACT_READY,BOX_SUPPORT_READY,WATCH_CANDIDATE,301200,10.0,True,2025-11-14,116.18607,2025-11-19,109.57032,STOP_GAP,False,-677.279275,-0.05829264,s6ps-71bdb4dbb9c5c096,-1.069459,s6setup-92817d821589cb844253,2025-11-13,0.225756,110.0,BOTH,5.704272,69,s6trade-7b1f3862033f155061f0
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,301217,10.0,False,2025-09-04,30.94091,2025-10-10,29.68029,MAX_HOLDING,True,-137.606634,-0.04447401,s6ps-71bdb4dbb9c5c096,-0.392605,s6setup-de70759c7759d1a5514d,2025-09-03,0.060621,27.73,BOX,1.5446360000000001,69,s6trade-27e9a651a5c3bf10f6cf
BOX_COMPACT_READY,BOX_BREAKOUT_READY,WATCH_CANDIDATE,301366,10.0,True,2025-03-19,62.062,2025-03-24,55.4445,STOP,False,-674.639758,-0.10870416,s6ps-71bdb4dbb9c5c096,-1.008458,s6setup-f2c21ec13534c8a120c7,2025-03-18,0.117506,55.5,BOX,2.8897310000000003,75,s6trade-51657041adf7fed05db4
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,301366,10.0,False,2025-03-20,59.90985,2025-03-24,54.945,STOP,False,-509.347134,-0.08501893,s6ps-71bdb4dbb9c5c096,-1.011202,s6setup-4cff7363a5202c52d1d8,2025-03-19,0.114855,55.0,BOX,2.862105,74,s6trade-d63e267d2f022ada1fd0
BOX_COMPACT_READY,BOX_SUPPORT_READY,WATCH_CANDIDATE,301486,10.0,True,2025-09-19,99.74965,2025-09-26,90.49941,STOP,False,-939.739258,-0.09420978,s6ps-71bdb4dbb9c5c096,-1.00989,s6setup-a791e260f9aac882d8f0,2025-09-18,0.190249,90.59,BOX,4.715218999999999,74,s6trade-0003e779381ec188c82c
BOX_COMPACT_READY,BOX_SUPPORT_READY,KEY_CANDIDATE,600010,10.0,True,2025-08-14,2.51251,2025-09-11,2.47752,MAX_HOLDING,False,-13.627867,-0.05424005,s6ps-71bdb4dbb9c5c096,-0.21531,s6setup-4fe377f3079b4d40efa0,2025-08-13,0.00499,2.35,BOTH,0.128866,80,s6trade-67c4efe01070d71c682a
NONE,BOX_STABLE,WATCH_CANDIDATE,600021,10.0,False,2025-11-14,28.028,2025-11-17,25.61436,STOP_GAP,True,-252.698374,-0.09015926,s6ps-71bdb4dbb9c5c096,-1.202012,s6setup-c43b5710ab76eac9ed6c,2025-11-13,0.053642,26.02,BOX,1.33436,67,s6trade-e5bbb0324a13d4ae5db2
BOX_COMPACT_READY,BOX_BREAKOUT_READY,WATCH_CANDIDATE,600111,10.0,True,2025-08-15,38.038,2025-08-19,44.64531,TARGET,False,648.41606,0.17046534,s6ps-71bdb4dbb9c5c096,3.674811,s6setup-5190c953a4de15625bf1,2025-08-14,0.082683,36.24,BOX,2.314949,74,s6trade-631ab30c56f17609acd1
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,600111,10.0,False,2025-09-11,49.049,2025-09-23,46.08387,STOP,False,-308.912319,-0.06298035,s6ps-71bdb4dbb9c5c096,-1.015803,s6setup-24ec443b7db1f38c8092,2025-09-10,0.095133,46.13,BOX,2.3993260000000003,65,s6trade-ff960636d872e92a2a2b
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,600160,10.0,False,2024-04-15,22.63261,2024-04-23,21.5784,STOP,False,-116.544136,-0.0514939,s6ps-71bdb4dbb9c5c096,-1.020918,s6setup-b4db41ce30d046a12733,2024-04-12,0.044211,21.6,BOX,1.123131,74,s6trade-cf180a81c4d4c2eac4c5
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,600219,10.0,False,2025-11-21,4.462458,2025-11-24,4.31568,STOP,False,-24.902363,-0.05580414,s6ps-71bdb4dbb9c5c096,-1.030325,s6setup-1edbe47983f8bd23b9e9,2025-11-20,0.008778,4.32,BOX,0.224562,85,s6trade-06d31fb1d1497154feca
BOX_COMPACT_READY,BOX_SUPPORT_READY,KEY_CANDIDATE,600267,10.0,True,2025-07-30,11.59158,2025-08-04,11.01897,STOP_GAP,False,-67.834564,-0.05852055,s6ps-71bdb4dbb9c5c096,-1.057295,s6setup-26c625d3baf9fe440cdf,2025-07-29,0.022611,11.05,BOX,0.573559,76,s6trade-5de3ec464c17ff7e0905
NONE,BOX_BREAKOUT_READY,WATCH_CANDIDATE,600276,10.0,False,2025-09-26,70.8708,2025-09-29,68.00193,STOP,False,-300.425999,-0.04239066,s6ps-71bdb4dbb9c5c096,-1.024304,s6setup-a62f87e4b34911f97b44,2025-09-25,0.138873,68.07,BOX,3.53897,75,s6trade-ff796a1a97b168992e18
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,600292,10.0,False,2024-12-17,14.52451,2024-12-23,13.44654,STOP,False,-118.4973,-0.08158437,s6ps-71bdb4dbb9c5c096,-1.012644,s6setup-6e3280140834bf327467,2024-12-16,0.027971,13.46,BOX,0.700298,66,s6trade-84bb14191433cf9aa74a
BOX_COMPACT_READY,BOX_STABLE,WATCH_CANDIDATE,600392,10.0,True,2025-07-01,13.02301,2025-07-04,12.49749,STOP,False,-63.2024,-0.04853133,s6ps-71bdb4dbb9c5c096,-1.024385,s6setup-ce4b7ca71cf102533f26,2025-06-30,0.025521,12.51,BOX,0.6503950000000001,73,s6trade-55d1aef333fc755dbd0b
BOX_COMPACT_READY,BOX_STABLE,WATCH_CANDIDATE,600418,10.0,True,2025-08-12,47.15711,2025-08-29,55.32462,TARGET,False,803.882303,0.17046895,s6ps-71bdb4dbb9c5c096,5.644015,s6setup-1bc395233ee8e4509cec,2025-08-11,0.102482,45.71,BOX,2.868713,74,s6trade-ed1b056327fce864e148
NONE,BOX_STABLE,WATCH_CANDIDATE,600490,10.0,False,2025-10-30,8.14814,2025-11-18,7.4925,STOP,False,-75.954264,-0.09321669,s6ps-71bdb4dbb9c5c096,-1.011572,s6setup-5ca17db33f87b3b76412,2025-10-29,0.015641,7.5,BOX,0.390266,73,s6trade-64163f79fffa5c278d9a
BOX_COMPACT_READY,BOX_SUPPORT_READY,WATCH_CANDIDATE,600515,10.0,True,2025-11-18,5.35535,2025-11-19,5.0949,STOP,False,-36.310194,-0.06780172,s6ps-71bdb4dbb9c5c096,-1.019973,s6setup-7520b9018ef27977fe3b,2025-11-17,0.01045,5.1,BOX,0.265195,73,s6trade-b2b2e06e2dc41a8cb761
BOX_COMPACT_READY,BOX_SUPPORT_READY,WATCH_CANDIDATE,600528,10.0,True,2025-08-08,8.854846,2025-09-02,8.35164,STOP,False,-60.755392,-0.06861259,s6ps-71bdb4dbb9c5c096,-1.016894,s6setup-683dc450a5cedcef3079,2025-08-07,0.017206,8.36,BOX,0.434788,75,s6trade-2d4baface2098aa0ab5b
BOX_COMPACT_READY,BOX_SUPPORT_READY,WATCH_CANDIDATE,600549,10.0,True,2025-11-14,33.78375,2025-11-21,32.20776,STOP,False,-169.275371,-0.05010556,s6ps-71bdb4dbb9c5c096,-1.020884,s6setup-12d2a0ea20e38cbc1534,2025-11-13,0.065992,32.24,BOX,1.67638,71,s6trade-f12dada1503804607444
BOX_COMPACT_READY,BOX_SUPPORT_READY,KEY_CANDIDATE,600550,10.0,True,2025-06-11,8.82882,2025-06-19,8.31168,STOP,False,-62.146726,-0.07039075,s6ps-71bdb4dbb9c5c096,-1.016352,s6setup-b495a3465d15fcca0340,2025-06-10,0.017141,8.32,BOTH,0.432725,76,s6trade-df7d1ae832875989c5b5
NONE,BOX_BREAKOUT_READY,WATCH_CANDIDATE,600577,10.0,False,2025-10-28,10.4104,2025-11-25,10.11987,MAX_HOLDING,False,-39.579529,-0.03801922,s6ps-71bdb4dbb9c5c096,-0.460866,s6setup-03e742594afed14a3aac,2025-10-27,0.02053,9.78,BOX,0.5265230000000001,65,s6trade-5d88648324efc12bb3fb
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,600595,10.0,False,2025-11-17,6.731725,2025-11-18,6.208785,STOP_GAP,False,-62.617382,-0.09301833,s6ps-71bdb4dbb9c5c096,-1.021916,s6setup-100f5c3cd4f69e5ae4f6,2025-11-14,0.012941,6.22,BOX,0.32338,65,s6trade-08828a424de3182871aa
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,600601,10.0,False,2024-12-19,4.27427,2025-01-03,4.02597,STOP,False,-35.039598,-0.08197797,s6ps-71bdb4dbb9c5c096,-1.016498,s6setup-c456d52e3d99d7b05be2,2024-12-18,0.0083,4.03,BOX,0.209598,75,s6trade-af68ac99ded9147f4b21
NONE,BOX_BREAKOUT_READY,KEY_CANDIDATE,600601,10.0,False,2025-02-12,5.37537,2025-02-14,4.96503,STOP,False,-51.292592,-0.09542151,s6ps-71bdb4dbb9c5c096,-1.01226,s6setup-f532cfcef1961d07d7a5,2025-02-11,0.01034,4.97,BOX,0.258591,76,s6trade-8eb4751549889565bbf9
BOX_COMPACT_READY,BOX_SUPPORT_READY,KEY_CANDIDATE,600801,10.0,True,2025-08-08,14.84483,2025-09-05,15.32466,MAX_HOLDING,False,37.186596,0.0250502,s6ps-71bdb4dbb9c5c096,0.454888,s6setup-19ce1de975b65f1252f1,2025-08-07,0.030169,13.79,BOX,0.796402,75,s6trade-3b578787c88b080cc004
NONE,BOX_SUPPORT_READY,KEY_CANDIDATE,600843,10.0,False,2024-11-15,13.7137,2024-11-18,12.35763,STOP,False,-146.250947,-0.10664587,s6ps-71bdb4dbb9c5c096,-1.009206,s6setup-85db4a2ab7750e044af3,2024-11-14,0.026071,12.37,BOX,0.643952,75,s6trade-de48e86ef252d0d8e977
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,600875,10.0,False,2025-08-07,20.1201,2025-09-03,18.90108,STOP,False,-132.886078,-0.06604643,s6ps-71bdb4dbb9c5c096,-1.015765,s6setup-93eb128ab6ce4fc6345b,2025-08-06,0.039021,18.92,BOX,0.9840749999999999,74,s6trade-75e9e1d67bfd4ddcde2c
BOX_COMPACT_READY,BOX_SUPPORT_READY,KEY_CANDIDATE,600875,10.0,True,2025-08-12,20.14012,2025-09-02,19.25073,STOP,False,-99.940935,-0.04962281,s6ps-71bdb4dbb9c5c096,-1.022146,s6setup-fdc17521e378be474b4a,2025-08-11,0.039391,19.27,BOTH,1.001928,79,s6trade-22a2fc3d7edce5cbc1de
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,600879,10.0,False,2024-11-20,9.81981,2024-11-25,9.17082,STOP,False,-75.376528,-0.07675966,s6ps-71bdb4dbb9c5c096,-1.014348,s6setup-9543c99369764b5ccdd8,2024-11-19,0.018991,9.18,BOX,0.47753199999999996,70,s6trade-71c6bea73149af4d10a8
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,601069,10.0,False,2025-09-30,30.204174,2025-10-22,26.947026,STOP_GAP,False,-337.119297,-0.11161348,s6ps-71bdb4dbb9c5c096,-1.425963,s6setup-6100ae38d450adf8a83d,2025-09-29,0.057151,27.92,BOX,1.404502,73,s6trade-96cfb09a19308f03c49b
BOX_COMPACT_READY,BOX_SUPPORT_READY,WATCH_CANDIDATE,601162,10.0,True,2025-07-21,4.81481,2025-08-18,5.60439,TARGET,False,68.667361,0.14261697,s6ps-71bdb4dbb9c5c096,4.272388,s6setup-d38b0f68ca0e92fc6098,2025-07-18,0.010419,4.63,BOX,0.29063900000000004,73,s6trade-5792508532fe2228855f
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,601208,10.0,False,2025-10-09,20.17015,2025-10-13,17.83215,STOP_GAP,False,-244.729614,-0.12133257,s6ps-71bdb4dbb9c5c096,-1.870176,s6setup-81cc4960a1a3257ec94d,2025-09-30,0.038002,18.92,BOX,0.929609,68,s6trade-c6ae03a03ef0e844c651
BOX_COMPACT_READY,BOX_STABLE,KEY_CANDIDATE,601212,10.0,True,2025-11-03,5.19519,2025-11-05,4.88511,STOP_GAP,False,-41.262334,-0.07942411,s6ps-71bdb4dbb9c5c096,-1.126785,s6setup-403eb70203523a546ba4,2025-10-31,0.01008,4.92,BOTH,0.254336,80,s6trade-38763a0f07d4e4a71211
BOX_COMPACT_READY,BOX_SUPPORT_READY,WATCH_CANDIDATE,601608,10.0,True,2025-11-11,7.3073,2025-11-18,6.82317,STOP,False,-58.768288,-0.08042408,s6ps-71bdb4dbb9c5c096,-1.01431,s6setup-1d95ad7f92b55763e0a8,2025-11-10,0.01413,6.83,BOX,0.35528899999999997,85,s6trade-29095b13477c9a6b9652
BOX_COMPACT_READY,BOX_SUPPORT_READY,KEY_CANDIDATE,601608,10.0,True,2025-11-12,7.21721,2025-11-18,6.75324,STOP,False,-56.748634,-0.0786296,s6ps-71bdb4dbb9c5c096,-1.014785,s6setup-4de2643acc860e8c8db9,2025-11-11,0.01397,6.76,BOX,0.351632,78,s6trade-4eb6db4bec940f79ce48
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,601611,10.0,False,2025-11-14,12.93292,2025-11-17,12.11787,STOP,False,-92.135946,-0.07124141,s6ps-71bdb4dbb9c5c096,-1.015107,s6setup-523a09f50b44b3299369,2025-11-13,0.025051,12.13,BOX,0.6309450000000001,71,s6trade-0627ca7add7a6e5d2c25
BOX_COMPACT_READY,BOX_SUPPORT_READY,WATCH_CANDIDATE,601777,10.0,True,2025-03-11,8.98898,2025-03-20,8.45154,STOP,False,-64.184014,-0.071403,s6ps-71bdb4dbb9c5c096,-1.015993,s6setup-569de22093b0693f5a7b,2025-03-10,0.017441,8.46,BOX,0.44001799999999996,74,s6trade-145e11f18ed282d4398c
BOX_COMPACT_READY,BOX_SUPPORT_READY,WATCH_CANDIDATE,601868,10.0,True,2025-08-06,2.57257,2025-08-28,2.43756,STOP,False,-23.627888,-0.09184546,s6ps-71bdb4dbb9c5c096,-1.018405,s6setup-dd77d6e41b8afc91a237,2025-08-05,0.00501,2.44,BOX,0.126888,71,s6trade-dfa4119a4bf69c942a05
NONE,BOX_STABLE,WATCH_CANDIDATE,601898,10.0,False,2025-11-19,14.28427,2025-11-25,13.65633,STOP,False,-73.504754,-0.05145853,s6ps-71bdb4dbb9c5c096,-1.022254,s6setup-76f1f31a0b4983585ccc,2025-11-18,0.027941,13.67,BOX,0.710758,71,s6trade-0ab10dc3807256a85588
NONE,BOX_STABLE,WATCH_CANDIDATE,601969,10.0,False,2025-12-02,11.53152,2025-12-16,10.45953,STOP,False,-117.743969,-0.1021062,s6ps-71bdb4dbb9c5c096,-1.009863,s6setup-ca9797effd3ab4993fd5,2025-12-01,0.021991,10.47,BOX,0.544967,69,s6trade-2af850e782f3c237f106
NONE,BOX_SUPPORT_READY,KEY_CANDIDATE,603099,10.0,False,2024-11-25,38.91888,2024-12-13,53.29665,TARGET,False,1425.019967,0.36615133,s6ps-71bdb4dbb9c5c096,4.79438,s6setup-f5596be19bb7272c4656,2024-11-22,0.092216,35.92,BOTH,2.757049,77,s6trade-ee98e6cf81047ca89a78
NONE,BOX_STABLE,WATCH_CANDIDATE,603119,10.0,False,2025-10-09,109.6095,2025-10-13,98.08182,STOP_GAP,False,-1167.879796,-0.10654914,s6ps-71bdb4dbb9c5c096,-1.577082,s6setup-c5ff5044c6a383480dae,2025-09-30,0.207691,102.3,BOTH,5.111782,77,s6trade-ec7265a061c2654eef33
NONE,BOX_STABLE,WATCH_CANDIDATE,603236,10.0,False,2025-02-24,85.76568,2025-02-28,81.50841,STOP,False,-439.969705,-0.05129904,s6ps-71bdb4dbb9c5c096,-1.019539,s6setup-0ea4f7f9586e556c39d6,2025-02-21,0.167274,81.59,BOX,4.242694,68,s6trade-db94bbce48b216c932be
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,603301,10.0,False,2025-11-17,88.37829,2025-11-18,79.4205,STOP_GAP,True,-909.917863,-0.10295717,s6ps-71bdb4dbb9c5c096,-1.131278,s6setup-380658457793e1170035,2025-11-14,0.167799,80.46,BOX,4.138824,70,s6trade-622a7c7226e507a760a6
NONE,BOX_BREAKOUT_READY,KEY_CANDIDATE,603501,10.0,False,2025-03-10,145.01487,2025-03-13,136.93293,STOP,False,-825.32255,-0.05691296,s6ps-71bdb4dbb9c5c096,-1.017253,s6setup-e9dfe6dc7b1f76c08f27,2025-03-07,0.281948,137.07,BOTH,7.128594,78,s6trade-98e7147183b5edad0cf1
NONE,BOX_BREAKOUT_READY,WATCH_CANDIDATE,603516,11.329774,False,2025-11-21,193.093901,2025-11-24,184.56525,STOP,False,-873.800879,-0.04525264,s6ps-71bdb4dbb9c5c096,-1.022142,s6setup-d0e6944fe48379037e2f,2025-11-20,0.377659,184.75,BOX,9.605921,72,s6trade-15f0fca8c5884ebf4765
BOX_COMPACT_READY,BOX_SUPPORT_READY,WATCH_CANDIDATE,603612,10.0,True,2025-09-23,26.37635,2025-10-13,24.4755,STOP_GAP,True,-201.359614,-0.07634097,s6ps-71bdb4dbb9c5c096,-1.588874,s6setup-e2176f4c641347e3af3a,2025-09-22,0.050852,25.18,BOX,1.274627,71,s6trade-5b5f86e07567c4eb35d0
NONE,BOX_BREAKOUT_READY,WATCH_CANDIDATE,603650,10.0,False,2025-10-28,41.643602,2025-11-03,39.41055,STOP,False,-235.356771,-0.05651691,s6ps-71bdb4dbb9c5c096,-1.017984,s6setup-e4e5d9e7c533b0bf2f40,2025-10-27,0.081054,39.45,BOX,2.0515820000000002,74,s6trade-0f3804587b6aeeb89c73
NONE,BOX_STABLE,WATCH_CANDIDATE,603678,10.0,False,2025-04-03,40.00997,2025-04-07,37.77219,STOP,False,-235.744385,-0.05892141,s6ps-71bdb4dbb9c5c096,-1.017187,s6setup-fb8caf3574682c1ce9b4,2025-04-02,0.077782,37.81,BOX,1.966392,71,s6trade-f1993803ff5287a65a97
NONE,BOX_BREAKOUT_READY,KEY_CANDIDATE,603786,10.0,False,2025-10-22,90.47038,2025-10-23,81.49842,STOP_GAP,True,-911.442848,-0.10074489,s6ps-71bdb4dbb9c5c096,-1.880764,s6setup-0b0ba46814574b34fc35,2025-10-21,0.171969,85.7,BOX,4.24689,77,s6trade-ea166668a5fd313b79f5
NONE,BOX_SUPPORT_READY,KEY_CANDIDATE,688049,10.0,False,2025-07-14,48.26822,2025-07-15,46.42353,STOP,False,-196.884863,-0.04078975,s6ps-71bdb4dbb9c5c096,-1.025842,s6setup-9cdd91fd2bae4ba5840c,2025-07-11,0.094692,46.47,BOX,2.4158679999999997,91,s6trade-9351c380cc18f7b6d71f
BOX_COMPACT_READY,BOX_STABLE,WATCH_CANDIDATE,688072,16.847383999999998,True,2025-10-22,245.79555,2025-10-27,315.7839,TARGET,False,6965.636961,0.2833915,s6ps-71bdb4dbb9c5c096,4.016421,s6setup-5aacc296dcfaa98adfe0,2025-10-21,0.561579,228.37,BOX,16.350774,65,s6trade-9f1f4f8c31a93091ba5a
BOX_COMPACT_READY,BOX_BREAKOUT_READY,KEY_CANDIDATE,688082,10.4054,True,2025-10-22,180.18,2025-11-17,164.24559,STOP,False,-1612.403072,-0.08948846,s6ps-71bdb4dbb9c5c096,-1.010425,s6setup-55d47d00c93b356eb6e2,2025-10-21,0.344426,164.41,BOX,8.556706,77,s6trade-32b5f0ab2b049b53ce42
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,688102,10.0,False,2025-04-28,11.62161,2025-05-29,11.76822,MAX_HOLDING,False,4.049201,0.0034842,s6ps-71bdb4dbb9c5c096,0.170158,s6setup-8a3b6cf4a567ea3c711a,2025-04-25,0.02339,10.76,BOX,0.611801,74,s6trade-9b3f62f224cf3e25d680
NONE,BOX_STABLE,WATCH_CANDIDATE,688110,10.0,False,2025-12-19,118.118,2025-12-31,131.21865,MAX_HOLDING,False,1293.254729,0.10948837,s6ps-71bdb4dbb9c5c096,1.853516,s6setup-a7bdb0fc119a26842f6a,2025-12-18,0.249337,111.05,BOX,6.810269,72,s6trade-bb111fe187dd10ce7384
BOX_COMPACT_READY,BOX_SUPPORT_READY,WATCH_CANDIDATE,688116,10.0,True,2025-03-14,47.99795,2025-03-19,44.86509,STOP,False,-325.622125,-0.06784084,s6ps-71bdb4dbb9c5c096,-1.014544,s6setup-f3f4c3e098a92dd7a8a7,2025-03-13,0.092863,44.91,BOX,2.3361169999999998,70,s6trade-de62681af966eaef4dd0
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,688196,10.0,False,2025-06-24,43.30326,2025-07-01,48.16179,TARGET,False,473.353435,0.10931127,s6ps-71bdb4dbb9c5c096,2.607543,s6setup-a789564ce640373e5994,2025-06-23,0.091465,41.44,BOX,2.499554,86,s6trade-0ff6b53a22b2654ac7d0
BOX_COMPACT_READY,BOX_STABLE,WATCH_CANDIDATE,688206,10.0,True,2025-06-18,25.99597,2025-07-16,28.69128,MAX_HOLDING,False,258.041743,0.09926221,s6ps-71bdb4dbb9c5c096,1.732238,s6setup-1a641d1ac9caf0d71300,2025-06-17,0.054687,24.44,BOX,1.4892509999999999,72,s6trade-572d1394e0d0ecc70113
BOX_COMPACT_READY,BOX_SUPPORT_READY,KEY_CANDIDATE,688211,10.0,True,2025-06-13,31.66163,2025-07-11,31.84812,MAX_HOLDING,False,6.993073,0.00220869,s6ps-71bdb4dbb9c5c096,0.10409,s6setup-6d5485e3486a8de36a5e,2025-06-12,0.06351,29.87,BOX,1.655916,76,s6trade-941c5db0eda64b77e171
NONE,BOX_STABLE,WATCH_CANDIDATE,688234,10.0,False,2025-10-10,84.09401,2025-10-13,74.6253,STOP_GAP,True,-960.760946,-0.11424844,s6ps-71bdb4dbb9c5c096,-1.592984,s6setup-3761128cfb57e454491e,2025-10-09,0.158719,78.15,BOX,3.889984,71,s6trade-b29f9a416c2db1525298
BOX_COMPACT_READY,BOX_SUPPORT_READY,KEY_CANDIDATE,688235,17.756171000000002,True,2025-09-22,307.4071,2025-10-10,284.46525,STOP,False,-2326.756347,-0.07568974,s6ps-71bdb4dbb9c5c096,-1.012568,s6setup-f303ac33dc1c90b81783,2025-09-19,0.591872,284.75,BOX,14.815135,76,s6trade-1b6ecce13a9d0897a487
BOX_COMPACT_READY,BOX_STABLE,KEY_CANDIDATE,688235,18.158392,True,2025-09-23,312.8125,2025-10-10,292.46724,STOP,False,-2067.913035,-0.06610711,s6ps-71bdb4dbb9c5c096,-1.0146,s6setup-e7426c5d69cccef9bb68,2025-09-22,0.60528,292.76,BOX,15.228642,78,s6trade-9558a2df5ed2f7aaf10a
BOX_COMPACT_READY,BOX_SUPPORT_READY,KEY_CANDIDATE,688235,18.169691,True,2025-09-25,311.311,2025-10-10,294.34536,STOP,False,-1730.056714,-0.05557326,s6ps-71bdb4dbb9c5c096,-1.017674,s6setup-6364bf1d4be532256cf2,2025-09-24,0.605656,294.64,BOX,15.322924,78,s6trade-935e1d661f38e6a3a00c
BOX_COMPACT_READY,BOX_STABLE,KEY_CANDIDATE,688235,18.298999,True,2025-09-26,313.6133,2025-09-29,296.35335,STOP,False,-1759.721546,-0.05611119,s6ps-71bdb4dbb9c5c096,-1.017488,s6setup-4e007621adf207db42e2,2025-09-25,0.609967,296.65,BOX,15.427634,78,s6trade-201b2c21b70b9cebce25
NONE,BOX_STABLE,WATCH_CANDIDATE,688238,10.0,False,2025-04-21,5.65565,2025-05-22,6.02397,MAX_HOLDING,False,26.519122,0.04688961,s6ps-71bdb4dbb9c5c096,0.700694,s6setup-1c6bc9057bb7c65d83e0,2025-04-18,0.01168,5.13,BOX,0.312879,72,s6trade-92d5609bc807117f1b69
NONE,BOX_STABLE,KEY_CANDIDATE,688249,10.0,False,2025-10-31,35.84581,2025-11-03,33.1668,STOP_GAP,True,-279.62836,-0.07800866,s6ps-71bdb4dbb9c5c096,-1.303141,s6setup-8f4f7a006aabcd4114df,2025-10-30,0.069013,33.79,BOTH,1.727353,78,s6trade-38c4abba8e11afb87fc6
BOX_COMPACT_READY,BOX_SUPPORT_READY,WATCH_CANDIDATE,688260,10.0,True,2025-09-10,30.60057,2025-09-23,28.13184,STOP,False,-258.338335,-0.08442272,s6ps-71bdb4dbb9c5c096,-1.011538,s6setup-93babc22c1779f84be5d,2025-09-09,0.058732,28.16,BOX,1.465324,71,s6trade-e7374808fac22d17d5dd
