evaluation_date,code,name,setup_id,candidate_type,candidate_event_id,candidate_event_sequence,first_candidate_date,first_executable_date,is_first_candidate_event,is_first_executable_event,entry_archetype
2025-08-28,002173,创新医疗,s6setup-34f9db971598aff4b345,WATCH_CANDIDATE,s6event-70e1eb5a0a27bb9bb513,1,2025-08-28,2025-08-28,True,True,SUPPORT_PULLBACK
2025-08-28,002670,国盛证券,s6setup-13ae253b04326b17a3fa,KEY_CANDIDATE,s6event-d2e62f6f6edc79bc0d49,1,2025-08-28,2025-08-28,True,True,SUPPORT_PULLBACK
2025-08-28,301357,北方长龙,s6setup-08c6aa33048d16225b93,WATCH_CANDIDATE,s6event-6d4e898543eb6a0e45db,2,2025-08-26,2025-08-26,False,False,NONE
2025-08-28,688403,汇成股份,s6setup-228e8589ec4fb8ab919f,WATCH_CANDIDATE,s6event-12e8a124a10c8129c293,3,2025-08-26,2025-08-27,False,False,SUPPORT_PULLBACK
2025-08-29,002342,巨力索具,s6setup-f1bd8e60b4e063aa9cd2,WATCH_CANDIDATE,s6event-a3151a7b203f1ede4cf2,1,2025-08-29,,True,False,NONE
2025-08-29,002670,国盛证券,s6setup-13ae253b04326b17a3fa,WATCH_CANDIDATE,s6event-d2e62f6f6edc79bc0d49,2,2025-08-28,2025-08-28,False,False,SUPPORT_PULLBACK
2025-08-29,300400,劲拓股份,s6setup-93472d59cb6a2b06e093,KEY_CANDIDATE,s6event-8746386a86571365a54c,1,2025-08-29,,True,False,NONE
2025-08-29,301095,广立微,s6setup-ec4268cdb3ff4d155204,KEY_CANDIDATE,s6event-bb294f286c53898a744f,1,2025-08-29,,True,False,NONE
2025-08-29,688403,汇成股份,s6setup-228e8589ec4fb8ab919f,WATCH_CANDIDATE,s6event-12e8a124a10c8129c293,4,2025-08-26,2025-08-27,False,False,NONE
2025-09-01,000561,烽火电子,s6setup-4e4bdb4f02b2642cc0dd,KEY_CANDIDATE,s6event-b5386a73a2bfe510ce0f,1,2025-09-01,2025-09-01,True,True,SUPPORT_PULLBACK
2025-09-01,000901,航天科技,s6setup-91fdaaeb5fd78ee71f25,WATCH_CANDIDATE,s6event-4985da626d0f9c84351d,3,2025-08-27,2025-08-27,False,False,SUPPORT_PULLBACK
2025-09-01,002670,国盛证券,s6setup-13ae253b04326b17a3fa,WATCH_CANDIDATE,s6event-d2e62f6f6edc79bc0d49,3,2025-08-28,2025-08-28,False,False,SUPPORT_PULLBACK
2025-09-01,300400,劲拓股份,s6setup-93472d59cb6a2b06e093,KEY_CANDIDATE,s6event-8746386a86571365a54c,2,2025-08-29,2025-09-01,False,True,SUPPORT_PULLBACK
2025-09-01,301095,广立微,s6setup-ec4268cdb3ff4d155204,KEY_CANDIDATE,s6event-bb294f286c53898a744f,2,2025-08-29,2025-09-01,False,True,SUPPORT_PULLBACK
2025-09-01,600143,金发科技,s6setup-edfdf6faacd2275dbc44,WATCH_CANDIDATE,s6event-06eb0640aeeec8e4dc3c,1,2025-09-01,2025-09-01,True,True,SUPPORT_PULLBACK
2025-09-02,301095,广立微,s6setup-ec4268cdb3ff4d155204,WATCH_CANDIDATE,s6event-bb294f286c53898a744f,3,2025-08-29,2025-09-01,False,False,SUPPORT_PULLBACK
2025-09-02,600208,衢州发展,s6setup-58ca7e3a74ab63f1ed03,WATCH_CANDIDATE,s6event-a7aa66eb135283c8fbb4,1,2025-09-02,2025-09-02,True,True,SUPPORT_PULLBACK
2025-09-02,688146,中船特气,s6setup-c824dd1450fd60c3bd7e,KEY_CANDIDATE,s6event-772d6827bf9ecc4a6b40,1,2025-09-02,2025-09-02,True,True,SUPPORT_PULLBACK
2025-09-03,301217,铜冠铜箔,s6setup-de70759c7759d1a5514d,WATCH_CANDIDATE,s6event-bfb877511a8c3c805f56,1,2025-09-03,2025-09-03,True,True,SUPPORT_PULLBACK
2025-09-03,600208,衢州发展,s6setup-0ae7fb503de1b253a957,WATCH_CANDIDATE,s6event-a7aa66eb135283c8fbb4,2,2025-09-02,2025-09-02,False,False,SUPPORT_PULLBACK
2025-09-03,688146,中船特气,s6setup-c824dd1450fd60c3bd7e,KEY_CANDIDATE,s6event-772d6827bf9ecc4a6b40,2,2025-09-02,2025-09-02,False,False,SUPPORT_PULLBACK
2025-09-03,688767,博拓生物,s6setup-14642204952b1afeca0e,KEY_CANDIDATE,s6event-bda51d91b2b062d1359b,1,2025-09-03,2025-09-03,True,True,SUPPORT_PULLBACK
2025-09-04,688370,丛麟科技,s6setup-217f312a9e7738e5738e,WATCH_CANDIDATE,s6event-fff1725e71dee39d6e3b,1,2025-09-04,2025-09-04,True,True,SUPPORT_PULLBACK
2025-09-05,688621,阳光诺和,s6setup-e257d4b49d88615d8254,KEY_CANDIDATE,s6event-dc83c133e811687824dd,1,2025-09-05,2025-09-05,True,True,SUPPORT_PULLBACK
2025-09-09,002249,大洋电机,s6setup-9fc5786185f683e6c331,WATCH_CANDIDATE,s6event-6065888cd95d2e31b9ba,1,2025-09-09,2025-09-09,True,True,SUPPORT_PULLBACK
2025-09-09,002428,云南锗业,s6setup-dc2887ba620b0c0442bf,WATCH_CANDIDATE,s6event-950497fa14d010e7ffd5,1,2025-09-09,2025-09-09,True,True,SUPPORT_PULLBACK
2025-09-09,002518,科士达,s6setup-519086fb04a79bcf4f92,WATCH_CANDIDATE,s6event-1280d8542bd9c98d936e,1,2025-09-09,2025-09-09,True,True,SUPPORT_PULLBACK
2025-09-09,002664,信质集团,s6setup-24cdf0717c0aac441538,WATCH_CANDIDATE,s6event-f0fb62b0c4f95caded08,1,2025-09-09,,True,False,NONE
2025-09-09,600113,浙江东日,s6setup-916872a47211c5f1a806,WATCH_CANDIDATE,s6event-99c747933fe4811b2199,1,2025-09-09,,True,False,NONE
2025-09-09,600728,佳都科技,s6setup-a9f50975f20ed58922b0,WATCH_CANDIDATE,s6event-cedd54436ddb7b8589cd,1,2025-09-09,2025-09-09,True,True,SUPPORT_PULLBACK
2025-09-09,688099,晶晨股份,s6setup-04b43703d8c20e8af02d,WATCH_CANDIDATE,s6event-fb2cf6a9aeb3fee2bcbb,1,2025-09-09,2025-09-09,True,True,SUPPORT_PULLBACK
2025-09-09,688260,昀冢科技,s6setup-d3f9e34eee55f308d761,KEY_CANDIDATE,s6event-950836df661a861714c6,1,2025-09-09,2025-09-09,True,True,SUPPORT_PULLBACK
2025-09-09,688621,阳光诺和,s6setup-e257d4b49d88615d8254,WATCH_CANDIDATE,s6event-dc83c133e811687824dd,2,2025-09-05,2025-09-05,False,False,SUPPORT_PULLBACK
2025-09-10,002428,云南锗业,s6setup-dc2887ba620b0c0442bf,WATCH_CANDIDATE,s6event-950497fa14d010e7ffd5,2,2025-09-09,2025-09-09,False,False,SUPPORT_PULLBACK
2025-09-10,300740,水羊股份,s6setup-90152e3f07386ecbf73a,WATCH_CANDIDATE,s6event-9bb40a410265d8387024,1,2025-09-10,2025-09-10,True,True,SUPPORT_PULLBACK
2025-09-10,300811,铂科新材,s6setup-acc775790aca3c3a5d2d,WATCH_CANDIDATE,s6event-5abf3c9f59ac0fb9ad7a,1,2025-09-10,2025-09-10,True,True,SUPPORT_PULLBACK
2025-09-10,600111,北方稀土,s6setup-24ec443b7db1f38c8092,WATCH_CANDIDATE,s6event-07968863b1a7ef596e98,1,2025-09-10,2025-09-10,True,True,SUPPORT_PULLBACK
2025-09-10,600113,浙江东日,s6setup-916872a47211c5f1a806,WATCH_CANDIDATE,s6event-99c747933fe4811b2199,2,2025-09-09,,False,False,NONE
2025-09-11,000063,中兴通讯,s6setup-2a2011176a13f3224d4c,WATCH_CANDIDATE,s6event-f1ce462b6f726e322e4f,1,2025-09-11,2025-09-11,True,True,SUPPORT_PULLBACK
2025-09-11,000887,中鼎股份,s6setup-713d8c6af9bd6e72126e,WATCH_CANDIDATE,s6event-a6c475fefebe00d8ff62,1,2025-09-11,,True,False,NONE
2025-09-11,002402,和而泰,s6setup-54aa95c9f92ab1eac954,WATCH_CANDIDATE,s6event-08f511e57843e2809849,1,2025-09-11,2025-09-11,True,True,SUPPORT_PULLBACK
2025-09-11,002428,云南锗业,s6setup-b916abb1b1f46de52429,WATCH_CANDIDATE,s6event-950497fa14d010e7ffd5,3,2025-09-09,2025-09-09,False,False,SUPPORT_PULLBACK
2025-09-11,002600,领益智造,s6setup-a55089e1a7af6bc6423f,KEY_CANDIDATE,s6event-c7344c0bfca6c7245f74,1,2025-09-11,,True,False,NONE
2025-09-11,002837,英维克,s6setup-1e83c9645327965425f1,WATCH_CANDIDATE,s6event-3ec6ef8fcb812b4fd053,1,2025-09-11,,True,False,NONE
2025-09-11,300113,顺网科技,s6setup-2c76e99aa1035f5e855a,KEY_CANDIDATE,s6event-262f1ce3eced3573a35b,1,2025-09-11,2025-09-11,True,True,SUPPORT_PULLBACK
2025-09-11,300222,科大智能,s6setup-6f0d1255bc10d57b5fc4,KEY_CANDIDATE,s6event-649c966bf7940a4e428c,1,2025-09-11,,True,False,NONE
2025-09-11,300496,中科创达,s6setup-7e2225ba9bc99627057c,WATCH_CANDIDATE,s6event-9972bb6b1fd95d4a386f,1,2025-09-11,2025-09-11,True,True,SUPPORT_PULLBACK
2025-09-11,300503,昊志机电,s6setup-dee8f20edaf2344d5bc5,KEY_CANDIDATE,s6event-9b5fcb6cb3bd14bdaa6c,1,2025-09-11,,True,False,NONE
2025-09-11,300604,长川科技,s6setup-c2d763f154d5a3e7bd51,KEY_CANDIDATE,s6event-c3be91a3fb66b3cd7d80,1,2025-09-11,,True,False,NONE
2025-09-11,300748,金力永磁,s6setup-318e120c4e48ebd32066,WATCH_CANDIDATE,s6event-b7fe7087ef62c9767098,1,2025-09-11,2025-09-11,True,True,SUPPORT_PULLBACK
2025-09-11,300843,胜蓝股份,s6setup-effbbcfbd9f6a9ade213,KEY_CANDIDATE,s6event-27fdeea54039c09282e9,1,2025-09-11,2025-09-11,True,True,SUPPORT_PULLBACK
2025-09-11,301165,锐捷网络,s6setup-bbe02001b6d47dcd3cec,KEY_CANDIDATE,s6event-b87f76dd003f8f98b0e6,1,2025-09-11,2025-09-11,True,True,SUPPORT_PULLBACK
2025-09-11,301183,东田微,s6setup-68177011c742dd19c388,WATCH_CANDIDATE,s6event-72db1f4fcc716097abc4,1,2025-09-11,,True,False,NONE
2025-09-11,600111,北方稀土,s6setup-337d1b5067eb226db598,WATCH_CANDIDATE,s6event-07968863b1a7ef596e98,2,2025-09-10,2025-09-10,False,False,SUPPORT_PULLBACK
2025-09-11,600113,浙江东日,s6setup-916872a47211c5f1a806,WATCH_CANDIDATE,s6event-99c747933fe4811b2199,3,2025-09-09,,False,False,NONE
2025-09-11,600160,巨化股份,s6setup-2cb9d15ec58e0a22e661,WATCH_CANDIDATE,s6event-a820ca74a15e0780c548,1,2025-09-11,,True,False,NONE
2025-09-11,600660,福耀玻璃,s6setup-8285309b61cb1f1643c8,WATCH_CANDIDATE,s6event-5c03c8dc104ef2923c6d,1,2025-09-11,,True,False,NONE
2025-09-11,688020,方邦股份,s6setup-4a801fc3f2fc18be9e5e,WATCH_CANDIDATE,s6event-7e8da234d6a2dfd526ef,1,2025-09-11,,True,False,NONE
2025-09-11,688372,伟测科技,s6setup-222f95ff4fd43da40b08,WATCH_CANDIDATE,s6event-6573504c3556471409c8,1,2025-09-11,2025-09-11,True,True,SUPPORT_PULLBACK
2025-09-11,688588,凌志软件,s6setup-655b9cae242f4439872d,KEY_CANDIDATE,s6event-4b45811df2acd16423f2,1,2025-09-11,2025-09-11,True,True,SUPPORT_PULLBACK
2025-09-11,688612,威迈斯,s6setup-4284ff150498708639c9,WATCH_CANDIDATE,s6event-710703f1bd84e7be4f7a,1,2025-09-11,2025-09-11,True,True,SUPPORT_PULLBACK
2025-09-11,688629,华丰科技,s6setup-b6a5bde1aef90947efae,WATCH_CANDIDATE,s6event-ece5cf20640463dd2b46,1,2025-09-11,,True,False,NONE
2025-09-12,000063,中兴通讯,s6setup-2a2011176a13f3224d4c,WATCH_CANDIDATE,s6event-f1ce462b6f726e322e4f,2,2025-09-11,2025-09-11,False,False,SUPPORT_PULLBACK
2025-09-12,002212,天融信,s6setup-a8f6370a9b42a2234e28,KEY_CANDIDATE,s6event-207aa1be6139928f151c,1,2025-09-12,2025-09-12,True,True,SUPPORT_PULLBACK
2025-09-12,002378,章源钨业,s6setup-c4520a011b1400a27c31,KEY_CANDIDATE,s6event-513050388b6f2fad0607,1,2025-09-12,2025-09-12,True,True,SUPPORT_PULLBACK
2025-09-12,002402,和而泰,s6setup-653d0556fe8b29b42e88,WATCH_CANDIDATE,s6event-08f511e57843e2809849,2,2025-09-11,2025-09-11,False,False,NONE
2025-09-12,002428,云南锗业,s6setup-f7b90b3340153eac10f2,WATCH_CANDIDATE,s6event-950497fa14d010e7ffd5,4,2025-09-09,2025-09-09,False,False,NONE
2025-09-12,002600,领益智造,s6setup-a55089e1a7af6bc6423f,KEY_CANDIDATE,s6event-c7344c0bfca6c7245f74,2,2025-09-11,2025-09-12,False,True,SUPPORT_PULLBACK
2025-09-12,002664,信质集团,s6setup-45ba32e65109520f608d,WATCH_CANDIDATE,s6event-f0fb62b0c4f95caded08,2,2025-09-09,2025-09-12,False,True,SUPPORT_PULLBACK
2025-09-12,300496,中科创达,s6setup-73d07e00f41a126beb7d,WATCH_CANDIDATE,s6event-6ec9907e52b58a94a27f,1,2025-09-12,2025-09-12,True,True,SUPPORT_PULLBACK
2025-09-12,300503,昊志机电,s6setup-e3bb9aaec454e28f57b7,KEY_CANDIDATE,s6event-9b5fcb6cb3bd14bdaa6c,2,2025-09-11,,False,False,NONE
2025-09-12,301165,锐捷网络,s6setup-bbe02001b6d47dcd3cec,WATCH_CANDIDATE,s6event-b87f76dd003f8f98b0e6,2,2025-09-11,2025-09-11,False,False,NONE
2025-09-12,301183,东田微,s6setup-68177011c742dd19c388,WATCH_CANDIDATE,s6event-72db1f4fcc716097abc4,2,2025-09-11,,False,False,NONE
2025-09-12,600111,北方稀土,s6setup-0c186be8dd4f4f83177e,WATCH_CANDIDATE,s6event-07968863b1a7ef596e98,3,2025-09-10,2025-09-10,False,False,NONE
2025-09-12,600660,福耀玻璃,s6setup-8285309b61cb1f1643c8,WATCH_CANDIDATE,s6event-5c03c8dc104ef2923c6d,2,2025-09-11,2025-09-12,False,True,SUPPORT_PULLBACK
2025-09-12,603319,美湖股份,s6setup-53b07e70702ac2bdc128,WATCH_CANDIDATE,s6event-333568524855979b73d4,1,2025-09-12,,True,False,NONE
2025-09-12,688099,晶晨股份,s6setup-b92348116496ea5d1a8a,WATCH_CANDIDATE,s6event-75cc621662af0888e508,1,2025-09-12,2025-09-12,True,True,SUPPORT_PULLBACK
2025-09-15,002062,宏润建设,s6setup-84f992301aabeed207c7,WATCH_CANDIDATE,s6event-a5719dbde6c65c186a98,1,2025-09-15,,True,False,NONE
2025-09-15,002402,和而泰,s6setup-653d0556fe8b29b42e88,WATCH_CANDIDATE,s6event-08f511e57843e2809849,3,2025-09-11,2025-09-11,False,False,SUPPORT_PULLBACK
2025-09-15,002428,云南锗业,s6setup-f7b90b3340153eac10f2,WATCH_CANDIDATE,s6event-950497fa14d010e7ffd5,5,2025-09-09,2025-09-09,False,False,SUPPORT_PULLBACK
2025-09-15,002600,领益智造,s6setup-15c1604499c396f1967b,KEY_CANDIDATE,s6event-c7344c0bfca6c7245f74,3,2025-09-11,2025-09-12,False,False,SUPPORT_PULLBACK
2025-09-15,002664,信质集团,s6setup-d344bac6191c1cf69595,WATCH_CANDIDATE,s6event-f0fb62b0c4f95caded08,3,2025-09-09,2025-09-12,False,False,NONE
2025-09-15,300465,高伟达,s6setup-61c5d78719f9d5af5af6,KEY_CANDIDATE,s6event-d29adfb7492c637184ee,1,2025-09-15,2025-09-15,True,True,SUPPORT_PULLBACK
2025-09-15,300503,昊志机电,s6setup-e3bb9aaec454e28f57b7,KEY_CANDIDATE,s6event-9b5fcb6cb3bd14bdaa6c,3,2025-09-11,,False,False,NONE
2025-09-15,300604,长川科技,s6setup-fbd5a788ad18d78c7821,WATCH_CANDIDATE,s6event-c3be91a3fb66b3cd7d80,2,2025-09-11,,False,False,NONE
2025-09-15,301183,东田微,s6setup-a0f79c4d75be782ec826,KEY_CANDIDATE,s6event-72db1f4fcc716097abc4,3,2025-09-11,2025-09-15,False,True,SUPPORT_PULLBACK
2025-09-15,600111,北方稀土,s6setup-0c186be8dd4f4f83177e,WATCH_CANDIDATE,s6event-07968863b1a7ef596e98,4,2025-09-10,2025-09-10,False,False,SUPPORT_PULLBACK
2025-09-15,600660,福耀玻璃,s6setup-11d9dcd7650cc1ca2b80,WATCH_CANDIDATE,s6event-5c03c8dc104ef2923c6d,3,2025-09-11,2025-09-12,False,False,SUPPORT_PULLBACK
2025-09-15,688261,东微半导,s6setup-eefefb1710023049dce6,WATCH_CANDIDATE,s6event-6653801173c712b6fc59,1,2025-09-15,2025-09-15,True,True,SUPPORT_PULLBACK
2025-09-15,688371,菲沃泰,s6setup-78606e8efa5d728c4c39,WATCH_CANDIDATE,s6event-0ebe5e2530d020c017ca,1,2025-09-15,,True,False,NONE
2025-09-15,688480,赛恩斯,s6setup-85cd93587da6d8b0a5fd,WATCH_CANDIDATE,s6event-2307ebb2449d837710fa,1,2025-09-15,2025-09-15,True,True,SUPPORT_PULLBACK
2025-09-16,002062,宏润建设,s6setup-84f992301aabeed207c7,WATCH_CANDIDATE,s6event-a5719dbde6c65c186a98,2,2025-09-15,,False,False,NONE
2025-09-16,002145,钛能化学,s6setup-e61dd12f1f218d763053,WATCH_CANDIDATE,s6event-2d57b5560c49dedee83e,1,2025-09-16,,True,False,WAIT_BREAKOUT
2025-09-16,300465,高伟达,s6setup-61c5d78719f9d5af5af6,KEY_CANDIDATE,s6event-d29adfb7492c637184ee,2,2025-09-15,2025-09-15,False,False,SUPPORT_PULLBACK
2025-09-16,300604,长川科技,s6setup-541f126d80173b7eb722,KEY_CANDIDATE,s6event-c3be91a3fb66b3cd7d80,3,2025-09-11,2025-09-16,False,True,SUPPORT_PULLBACK
2025-09-16,600105,永鼎股份,s6setup-efdebdc927d1177541a4,WATCH_CANDIDATE,s6event-4862a8e99b45195be14d,1,2025-09-16,2025-09-16,True,True,SUPPORT_PULLBACK
2025-09-16,600660,福耀玻璃,s6setup-d910168be31bbf8c8b92,WATCH_CANDIDATE,s6event-5c03c8dc104ef2923c6d,4,2025-09-11,2025-09-12,False,False,NONE
2025-09-16,688063,派能科技,s6setup-6fd60e456ad516bcb45b,KEY_CANDIDATE,s6event-c784cdc831c065f7681e,1,2025-09-16,2025-09-16,True,True,SUPPORT_PULLBACK
2025-09-16,688222,成都先导,s6setup-6fb055c09204cc538110,KEY_CANDIDATE,s6event-0df83153aef47f39be6d,1,2025-09-16,2025-09-16,True,True,SUPPORT_PULLBACK
2025-09-16,688261,东微半导,s6setup-457afb98aab7503e7344,KEY_CANDIDATE,s6event-6653801173c712b6fc59,2,2025-09-15,2025-09-15,False,False,SUPPORT_PULLBACK
2025-09-16,688371,菲沃泰,s6setup-78606e8efa5d728c4c39,WATCH_CANDIDATE,s6event-0ebe5e2530d020c017ca,2,2025-09-15,,False,False,NONE
2025-09-17,002484,江海股份,s6setup-edd02d178efbc752c41c,WATCH_CANDIDATE,s6event-75f40e32310314aae841,1,2025-09-17,2025-09-17,True,True,SUPPORT_PULLBACK
2025-09-17,300465,高伟达,s6setup-61c5d78719f9d5af5af6,KEY_CANDIDATE,s6event-d29adfb7492c637184ee,3,2025-09-15,2025-09-15,False,False,SUPPORT_PULLBACK
2025-09-17,600660,福耀玻璃,s6setup-8f823c12a7c6507cfb0b,WATCH_CANDIDATE,s6event-5c03c8dc104ef2923c6d,5,2025-09-11,2025-09-12,False,False,NONE
2025-09-17,688063,派能科技,s6setup-a6e76f7fe1203a8e778a,KEY_CANDIDATE,s6event-c784cdc831c065f7681e,2,2025-09-16,2025-09-16,False,False,SUPPORT_PULLBACK
2025-09-17,688141,杰华特,s6setup-7e5b679759f4559a4557,KEY_CANDIDATE,s6event-2a6bd87ade2de53cfab0,1,2025-09-17,,True,False,NONE
2025-09-17,688261,东微半导,s6setup-587e3b000ff4e253cc89,KEY_CANDIDATE,s6event-6653801173c712b6fc59,3,2025-09-15,2025-09-15,False,False,NONE
2025-09-18,002484,江海股份,s6setup-edd02d178efbc752c41c,WATCH_CANDIDATE,s6event-75f40e32310314aae841,2,2025-09-17,2025-09-17,False,False,SUPPORT_PULLBACK
2025-09-18,300394,天孚通信,s6setup-8617597dc0fa1383b10d,KEY_CANDIDATE,s6event-79cd801d40302a847960,1,2025-09-18,2025-09-18,True,True,SUPPORT_PULLBACK
2025-09-18,300465,高伟达,s6setup-f5b3da7578ea5fcbc3c4,KEY_CANDIDATE,s6event-d29adfb7492c637184ee,4,2025-09-15,2025-09-15,False,False,SUPPORT_PULLBACK
2025-09-18,301486,致尚科技,s6setup-a791e260f9aac882d8f0,WATCH_CANDIDATE,s6event-344f82aab0b4b4484030,1,2025-09-18,2025-09-18,True,True,SUPPORT_PULLBACK
2025-09-18,601877,正泰电器,s6setup-bb0a6512ba296ba29adf,KEY_CANDIDATE,s6event-c87ae45177af37fba7db,1,2025-09-18,2025-09-18,True,True,SUPPORT_PULLBACK
2025-09-18,688063,派能科技,s6setup-6fd60e456ad516bcb45b,KEY_CANDIDATE,s6event-c784cdc831c065f7681e,3,2025-09-16,2025-09-16,False,False,SUPPORT_PULLBACK
2025-09-18,688331,荣昌生物,s6setup-e9466fad676b2c9b8c72,WATCH_CANDIDATE,s6event-0347fd8f70501a39aee8,1,2025-09-18,,True,False,NONE
2025-09-19,000962,东方钽业,s6setup-9e5c6168d65ef4ca8426,WATCH_CANDIDATE,s6event-408c7194d85a82d327bf,1,2025-09-19,2025-09-19,True,True,SUPPORT_PULLBACK
2025-09-19,002484,江海股份,s6setup-edd02d178efbc752c41c,WATCH_CANDIDATE,s6event-75f40e32310314aae841,3,2025-09-17,2025-09-17,False,False,SUPPORT_PULLBACK
2025-09-19,300394,天孚通信,s6setup-ae4b243983b20bc0b5f9,KEY_CANDIDATE,s6event-79cd801d40302a847960,2,2025-09-18,2025-09-18,False,False,SUPPORT_PULLBACK
2025-09-19,601877,正泰电器,s6setup-621fba1ef2b07aedcb06,KEY_CANDIDATE,s6event-c87ae45177af37fba7db,2,2025-09-18,2025-09-18,False,False,SUPPORT_PULLBACK
2025-09-19,688183,生益电子,s6setup-c454dce9dae0a5eac1f5,WATCH_CANDIDATE,s6event-b989cce7c84efd122301,1,2025-09-19,,True,False,NONE
2025-09-19,688235,百济神州,s6setup-769745a929022e58a476,KEY_CANDIDATE,s6event-69ac4e6da73ed19d6975,1,2025-09-19,2025-09-19,True,True,SUPPORT_PULLBACK
2025-09-19,688331,荣昌生物,s6setup-e053c4492bbcb3016b5a,WATCH_CANDIDATE,s6event-f5a231a2914ad4eeb4b0,1,2025-09-19,,True,False,NONE
2025-09-22,300035,中科电气,s6setup-e1fa5ddd63e54797f3ee,KEY_CANDIDATE,s6event-2961a3c374e5744640eb,1,2025-09-22,2025-09-22,True,True,SUPPORT_PULLBACK
2025-09-22,300394,天孚通信,s6setup-ae4b243983b20bc0b5f9,KEY_CANDIDATE,s6event-79cd801d40302a847960,3,2025-09-18,2025-09-18,False,False,SUPPORT_PULLBACK
2025-09-22,300415,伊之密,s6setup-182e4147b9219916f379,WATCH_CANDIDATE,s6event-d272ccd1ea53f325865e,1,2025-09-22,2025-09-22,True,True,SUPPORT_PULLBACK
2025-09-22,300990,同飞股份,s6setup-f8900fead8840a342b0e,WATCH_CANDIDATE,s6event-8f779fef4b995776b8c5,1,2025-09-22,2025-09-22,True,True,SUPPORT_PULLBACK
2025-09-22,603612,索通发展,s6setup-e2176f4c641347e3af3a,WATCH_CANDIDATE,s6event-c0a34750958096e5ab7c,1,2025-09-22,2025-09-22,True,True,SUPPORT_PULLBACK
2025-09-22,688063,派能科技,s6setup-c2fd1a235da71c264e7e,KEY_CANDIDATE,s6event-c784cdc831c065f7681e,4,2025-09-16,2025-09-16,False,False,SUPPORT_PULLBACK
2025-09-22,688141,杰华特,s6setup-1533be6620f7e49b28f6,KEY_CANDIDATE,s6event-2a6bd87ade2de53cfab0,2,2025-09-17,2025-09-22,False,True,SUPPORT_PULLBACK
2025-09-22,688183,生益电子,s6setup-8ad879673856045750cb,WATCH_CANDIDATE,s6event-7f2297f7e7f2b56d4827,1,2025-09-22,,True,False,NONE
2025-09-22,688235,百济神州,s6setup-bea30948481b1e887e0f,KEY_CANDIDATE,s6event-69ac4e6da73ed19d6975,2,2025-09-19,2025-09-19,False,False,SUPPORT_PULLBACK
2025-09-22,688499,利元亨,s6setup-3fd254de526a65ccefaf,WATCH_CANDIDATE,s6event-c4b47688dad8166f5aa5,1,2025-09-22,,True,False,SUPPORT_PULLBACK
2025-09-23,002484,江海股份,s6setup-edd02d178efbc752c41c,WATCH_CANDIDATE,s6event-75f40e32310314aae841,4,2025-09-17,2025-09-17,False,False,SUPPORT_PULLBACK
2025-09-23,300035,中科电气,s6setup-0997d5202e9b69bb5081,WATCH_CANDIDATE,s6event-2961a3c374e5744640eb,2,2025-09-22,2025-09-22,False,False,NONE
2025-09-23,300394,天孚通信,s6setup-cac8a1d8746ec62e8f7e,KEY_CANDIDATE,s6event-79cd801d40302a847960,4,2025-09-18,2025-09-18,False,False,SUPPORT_PULLBACK
2025-09-23,300990,同飞股份,s6setup-f4d7e7ab7d7a245c87eb,WATCH_CANDIDATE,s6event-c408923adaccb08e3c45,1,2025-09-23,,True,False,NONE
2025-09-23,688013,天臣医疗,s6setup-d80f2ced0e3cb981c9af,WATCH_CANDIDATE,s6event-ae3fe9b402fcd1f0e5b4,1,2025-09-23,,True,False,NONE
2025-09-23,688141,杰华特,s6setup-1533be6620f7e49b28f6,KEY_CANDIDATE,s6event-2a6bd87ade2de53cfab0,3,2025-09-17,2025-09-22,False,False,SUPPORT_PULLBACK
2025-09-23,688183,生益电子,s6setup-6e322181eb4a62bec9dd,WATCH_CANDIDATE,s6event-74437395bca11f7845ca,1,2025-09-23,,True,False,NONE
2025-09-23,688331,荣昌生物,s6setup-767c1a94d9d24c05438b,WATCH_CANDIDATE,s6event-7e9a3313fc4b3ea48e0b,1,2025-09-23,2025-09-23,True,True,SUPPORT_PULLBACK
2025-09-23,688499,利元亨,s6setup-3fd254de526a65ccefaf,WATCH_CANDIDATE,s6event-c4b47688dad8166f5aa5,2,2025-09-22,,False,False,SUPPORT_PULLBACK
2025-09-24,002074,国轩高科,s6setup-ddd242a85968b864c223,WATCH_CANDIDATE,s6event-9fde2ef85ad65964e051,1,2025-09-24,2025-09-24,True,True,SUPPORT_PULLBACK
2025-09-24,300790,宇瞳光学,s6setup-9b48a0dfdfd7ea144be2,WATCH_CANDIDATE,s6event-d0b45c6fcd52d46d189b,1,2025-09-24,2025-09-24,True,True,SUPPORT_PULLBACK
2025-09-24,688183,生益电子,s6setup-3ab98ba4e6aa6ee621c4,WATCH_CANDIDATE,s6event-df8cf340001a54a3f7be,1,2025-09-24,,True,False,NONE
2025-09-24,688235,百济神州,s6setup-6364bf1d4be532256cf2,KEY_CANDIDATE,s6event-69ac4e6da73ed19d6975,3,2025-09-19,2025-09-19,False,False,SUPPORT_PULLBACK
2025-09-24,688331,荣昌生物,s6setup-8c876f4b12b2d5d5fd20,WATCH_CANDIDATE,s6event-1103a1578edaf24f59b4,1,2025-09-24,2025-09-24,True,True,SUPPORT_PULLBACK
2025-09-24,688388,嘉元科技,s6setup-374aba872fa4f996a037,WATCH_CANDIDATE,s6event-74db6b20d606bb9ed090,1,2025-09-24,,True,False,NONE
